"velocity_vectors:0","velocity_vectors:1","velocity_vectors:2","another_vector_set:0","another_vector_set:1","another_vector_set:2","EinLustigerSkalar","Points:0","Points:1","Points:2"
-0.2666,0.073644,-0.96099,-2.666,0.14729,-0.96099,1,1.15e-007,1.05e-007,1.85e-007
0.095224,0.19083,-0.97699,0.95224,0.38166,-0.97699,1,1.25e-007,7.5e-008,1.85e-007
0.17045,0.15267,-0.97347,1.7045,0.30535,-0.97347,1,1.25e-007,6.5e-008,1.85e-007
-0.021637,0.20725,-0.97805,-0.21637,0.41451,-0.97805,1,1.25e-007,8.5e-008,1.85e-007
-0.13352,0.18572,-0.97349,-1.3352,0.37145,-0.97349,1,1.25e-007,9.5e-008,1.85e-007
0.81242,0.29233,-0.5045,8.1242,0.58465,-0.5045,1,3.5e-008,6.5e-008,1.95e-007
0.79216,-0.14313,0.59329,7.9216,-0.28625,0.59329,1,3.5e-008,7.5e-008,1.95e-007
-0.1168,0.17577,0.97748,-1.168,0.35155,0.97748,1,4.5e-008,7.5e-008,1.95e-007
-0.19083,0.13786,0.97189,-1.9083,0.27572,0.97189,1,4.5e-008,6.5e-008,1.95e-007
0.00014182,0.20328,0.97912,0.0014182,0.40655,0.97912,1,3.5e-008,8.5e-008,1.95e-007
-0.0035275,0.19128,0.98153,-0.035275,0.38255,0.98153,1,4.5e-008,8.5e-008,1.95e-007
0.77949,-0.29375,0.55327,7.7949,-0.5875,0.55327,1,3.5e-008,9.5e-008,1.95e-007
0.10879,0.16914,0.97957,1.0879,0.33827,0.97957,1,4.5e-008,9.5e-008,1.95e-007
-0.66883,-0.33373,0.6643,-6.6883,-0.66746,0.6643,1,4.5e-008,5.5e-008,1.95e-007
-0.25363,0.065495,0.96508,-2.5363,0.13099,0.96508,1,5.5e-008,6.5e-008,1.95e-007
-0.3035,0.64687,-0.69961,-3.035,1.2937,-0.69961,1,5.5e-008,5.5e-008,1.95e-007
-0.16784,0.11311,0.9793,-1.6784,0.22621,0.9793,1,5.5e-008,7.5e-008,1.95e-007
-0.010364,0.137,0.99052,-0.10364,0.27399,0.99052,1,5.5e-008,8.5e-008,1.95e-007
0.14678,0.10857,0.98319,1.4678,0.21714,0.98319,1,5.5e-008,9.5e-008,1.95e-007
0.17936,0.12633,0.97564,1.7936,0.25266,0.97564,1,4.5e-008,1.05e-007,1.95e-007
0.22989,0.056961,0.97155,2.2989,0.11392,0.97155,1,5.5e-008,1.05e-007,1.95e-007
-0.31426,-0.070741,0.9467,-3.1426,-0.14148,0.9467,1,6.5e-008,6.5e-008,1.95e-007
0.76399,0.63904,-0.089139,7.6399,1.2781,-0.089139,1,6.5e-008,5.5e-008,1.95e-007
-0.2328,-0.043628,0.97155,-2.328,-0.087256,0.97155,1,6.5e-008,7.5e-008,1.95e-007
-0.020069,-0.021334,0.99957,-0.20069,-0.042667,0.99957,1,6.5e-008,8.5e-008,1.95e-007
0.19411,-0.043495,0.98002,1.9411,-0.086989,0.98002,1,6.5e-008,9.5e-008,1.95e-007
0.27557,-0.072187,0.95857,2.7557,-0.14437,0.95857,1,6.5e-008,1.05e-007,1.95e-007
-0.28583,-0.3838,0.87807,-2.8583,-0.76759,0.87807,1,7.5e-008,7.5e-008,1.95e-007
-0.33829,-0.27041,0.90135,-3.3829,-0.54083,0.90135,1,7.5e-008,6.5e-008,1.95e-007
-0.042982,-0.45659,0.88864,-0.42982,-0.91319,0.88864,1,7.5e-008,8.5e-008,1.95e-007
0.21716,-0.36747,0.90432,2.1716,-0.73495,0.90432,1,7.5e-008,9.5e-008,1.95e-007
-0.60276,-0.45561,-0.65506,-6.0276,-0.91121,-0.65506,1,8.5e-008,7.5e-008,1.95e-007
0.50121,0.86499,0.024355,5.0121,1.73,0.024355,1,8.5e-008,6.5e-008,1.95e-007
-0.10145,-0.99062,-0.091574,-1.0145,-1.9812,-0.091574,1,8.5e-008,8.5e-008,1.95e-007
-0.51831,-0.68652,-0.50995,-5.1831,-1.373,-0.50995,1,8.5e-008,9.5e-008,1.95e-007
0.19755,-0.32711,-0.92411,1.9755,-0.65422,-0.92411,1,9.5e-008,7.5e-008,1.95e-007
0.28246,-0.2416,-0.92836,2.8246,-0.48321,-0.92836,1,9.5e-008,6.5e-008,1.95e-007
-0.07702,-0.37785,-0.92266,-0.7702,-0.75569,-0.92266,1,9.5e-008,8.5e-008,1.95e-007
-0.29806,-0.31792,-0.90005,-2.9806,-0.63584,-0.90005,1,9.5e-008,9.5e-008,1.95e-007
0.070954,0.73639,-0.67283,0.70954,1.4728,-0.67283,1,9.5e-008,5.5e-008,1.95e-007
0.2672,-0.049819,-0.96235,2.672,-0.099637,-0.96235,1,1.05e-007,6.5e-008,1.95e-007
-0.55506,-0.68038,-0.47853,-5.5506,-1.3608,-0.47853,1,1.05e-007,5.5e-008,1.95e-007
0.16837,-0.011562,-0.98566,1.6837,-0.023124,-0.98566,1,1.05e-007,7.5e-008,1.95e-007
-0.04826,0.0080091,-0.9988,-0.4826,0.016018,-0.9988,1,1.05e-007,8.5e-008,1.95e-007
-0.2418,-0.021053,-0.9701,-2.418,-0.042107,-0.9701,1,1.05e-007,9.5e-008,1.95e-007
-0.33907,-0.22204,-0.91418,-3.3907,-0.44407,-0.91418,1,9.5e-008,1.05e-007,1.95e-007
-0.31059,-0.0514,-0.94915,-3.1059,-0.1028,-0.94915,1,1.05e-007,1.05e-007,1.95e-007
0.21771,0.074158,-0.97319,2.1771,0.14832,-0.97319,1,1.15e-007,6.5e-008,1.95e-007
0.64394,-0.73389,0.21623,6.4394,-1.4678,0.21623,1,1.15e-007,5.5e-008,1.95e-007
0.12547,0.12556,-0.98412,1.2547,0.25112,-0.98412,1,1.15e-007,7.5e-008,1.95e-007
-0.030095,0.14744,-0.98861,-0.30095,0.29487,-0.98861,1,1.15e-007,8.5e-008,1.95e-007
-0.1755,0.11916,-0.97724,-1.755,0.23831,-0.97724,1,1.15e-007,9.5e-008,1.95e-007
-0.25076,0.072328,-0.96534,-2.5076,0.14466,-0.96534,1,1.15e-007,1.05e-007,1.95e-007
0.092904,0.17751,-0.97972,0.92904,0.35503,-0.97972,1,1.25e-007,7.5e-008,1.95e-007
0.16408,0.14014,-0.97644,1.6408,0.28029,-0.97644,1,1.25e-007,6.5e-008,1.95e-007
-0.017255,0.19456,-0.98074,-0.17255,0.38911,-0.98074,1,1.25e-007,8.5e-008,1.95e-007
-0.12305,0.17599,-0.97667,-1.2305,0.35197,-0.97667,1,1.25e-007,9.5e-008,1.95e-007
-0.94393,-0.27193,0.18722,-9.4393,-0.54386,0.18722,1,3.5e-008,6.5e-008,2.05e-007
-0.84713,0.52975,0.041767,-8.4713,1.0595,0.041767,1,3.5e-008,7.5e-008,2.05e-007
-0.10021,0.166,0.98102,-1.0021,0.332,0.98102,1,4.5e-008,7.5e-008,2.05e-007
-0.1703,0.13306,0.97637,-1.703,0.26611,0.97637,1,4.5e-008,6.5e-008,2.05e-007
0.0077726,0.18878,0.98199,0.077726,0.37755,0.98199,1,3.5e-008,8.5e-008,2.05e-007
0.0064344,0.17728,0.98414,0.064344,0.35455,0.98414,1,4.5e-008,8.5e-008,2.05e-007
-0.26006,-0.77922,0.57025,-2.6006,-1.5584,0.57025,1,3.5e-008,9.5e-008,2.05e-007
0.11093,0.1537,0.98187,1.1093,0.30739,0.98187,1,4.5e-008,9.5e-008,2.05e-007
-0.007032,-0.99902,-0.043812,-0.07032,-1.998,-0.043812,1,4.5e-008,5.5e-008,2.05e-007
-0.22945,0.067237,0.97099,-2.2945,0.13447,0.97099,1,5.5e-008,6.5e-008,2.05e-007
-0.9896,0.092137,0.11046,-9.896,0.18427,0.11046,1,5.5e-008,5.5e-008,2.05e-007
-0.1443,0.10883,0.98353,-1.443,0.21767,0.98353,1,5.5e-008,7.5e-008,2.05e-007
0.0061574,0.12487,0.99215,0.061574,0.24974,0.99215,1,5.5e-008,8.5e-008,2.05e-007
0.15088,0.093176,0.98415,1.5088,0.18635,0.98415,1,5.5e-008,9.5e-008,2.05e-007
0.17699,0.11113,0.97792,1.7699,0.22225,0.97792,1,4.5e-008,1.05e-007,2.05e-007
0.22558,0.043336,0.97326,2.2558,0.086673,0.97326,1,5.5e-008,1.05e-007,2.05e-007
-0.28722,-0.058714,0.95606,-2.8722,-0.11743,0.95606,1,6.5e-008,6.5e-008,2.05e-007
-0.20784,-0.58064,0.78719,-2.0784,-1.1613,0.78719,1,6.5e-008,5.5e-008,2.05e-007
-0.19833,-0.037689,0.97941,-1.9833,-0.075378,0.97941,1,6.5e-008,7.5e-008,2.05e-007
0.011062,-0.029047,0.99952,0.11062,-0.058095,0.99952,1,6.5e-008,8.5e-008,2.05e-007
0.20444,-0.058403,0.97714,2.0444,-0.11681,0.97714,1,6.5e-008,9.5e-008,2.05e-007
0.27187,-0.085079,0.95856,2.7187,-0.17016,0.95856,1,6.5e-008,1.05e-007,2.05e-007
-0.23502,-0.36887,0.89928,-2.3502,-0.73774,0.89928,1,7.5e-008,7.5e-008,2.05e-007
-0.30966,-0.25074,0.91719,-3.0966,-0.50149,0.91719,1,7.5e-008,6.5e-008,2.05e-007
0.02461,-0.458,0.88861,0.2461,-0.916,0.88861,1,7.5e-008,8.5e-008,2.05e-007
0.24485,-0.38003,0.89198,2.4485,-0.76006,0.89198,1,7.5e-008,9.5e-008,2.05e-007
0.043925,-0.09129,-0.99486,0.43925,-0.18258,-0.99486,1,8.5e-008,7.5e-008,2.05e-007
0.51856,-0.84297,-0.14316,5.1856,-1.6859,-0.14316,1,8.5e-008,6.5e-008,2.05e-007
0.016969,-0.99522,-0.096135,0.16969,-1.9904,-0.096135,1,8.5e-008,8.5e-008,2.05e-007
0.36539,-0.76562,-0.52945,3.6539,-1.5312,-0.52945,1,8.5e-008,9.5e-008,2.05e-007
0.22703,-0.33958,-0.91277,2.2703,-0.67916,-0.91277,1,9.5e-008,7.5e-008,2.05e-007
0.28485,-0.25435,-0.92421,2.8485,-0.50871,-0.92421,1,9.5e-008,6.5e-008,2.05e-007
-0.014476,-0.37758,-0.92587,-0.14476,-0.75515,-0.92587,1,9.5e-008,8.5e-008,2.05e-007
-0.25351,-0.30185,-0.91903,-2.5351,-0.6037,-0.91903,1,9.5e-008,9.5e-008,2.05e-007
0.65858,0.32747,-0.67752,6.5858,0.65495,-0.67752,1,9.5e-008,5.5e-008,2.05e-007
0.26412,-0.063063,-0.96243,2.6412,-0.12613,-0.96243,1,1.05e-007,6.5e-008,2.05e-007
-0.62019,0.66499,0.41612,-6.2019,1.33,0.41612,1,1.05e-007,5.5e-008,2.05e-007
0.18,-0.026414,-0.98331,1.8,-0.052828,-0.98331,1,1.05e-007,7.5e-008,2.05e-007
-0.01806,0.0011358,-0.99984,-0.1806,0.0022717,-0.99984,1,1.05e-007,8.5e-008,2.05e-007
-0.20956,-0.015345,-0.97767,-2.0956,-0.030691,-0.97767,1,1.05e-007,9.5e-008,2.05e-007
-0.31197,-0.20304,-0.92814,-3.1197,-0.40608,-0.92814,1,9.5e-008,1.05e-007,2.05e-007
-0.28431,-0.040503,-0.95788,-2.8431,-0.081006,-0.95788,1,1.05e-007,1.05e-007,2.05e-007
0.21406,0.060159,-0.97497,2.1406,0.12032,-0.97497,1,1.15e-007,6.5e-008,2.05e-007
0.0028062,0.55516,0.83174,0.028062,1.1103,0.83174,1,1.15e-007,5.5e-008,2.05e-007
0.13058,0.11017,-0.9853,1.3058,0.22034,-0.9853,1,1.15e-007,7.5e-008,2.05e-007
-0.013426,0.13574,-0.99065,-0.13426,0.27148,-0.99065,1,1.15e-007,8.5e-008,2.05e-007
-0.15266,0.11485,-0.98158,-1.5266,0.2297,-0.98158,1,1.15e-007,9.5e-008,2.05e-007
-0.22704,0.073531,-0.9711,-2.2704,0.14706,-0.9711,1,1.15e-007,1.05e-007,2.05e-007
0.095819,0.16207,-0.98212,0.95819,0.32414,-0.98212,1,1.25e-007,7.5e-008,2.05e-007
0.16258,0.12467,-0.97879,1.6258,0.24934,-0.97879,1,1.25e-007,6.5e-008,2.05e-007
-0.0068753,0.1808,-0.9835,-0.068753,0.3616,-0.9835,1,1.25e-007,8.5e-008,2.05e-007
-0.10644,0.16636,-0.9803,-1.0644,0.33273,-0.9803,1,1.25e-007,9.5e-008,2.05e-007
0.87407,-0.48033,-0.072676,8.7407,-0.96066,-0.072676,1,3.5e-008,6.5e-008,2.15e-007
-0.80623,0.56279,0.18237,-8.0623,1.1256,0.18237,1,3.5e-008,7.5e-008,2.15e-007
-0.078701,0.15696,0.98446,-0.78701,0.31392,0.98446,1,4.5e-008,7.5e-008,2.15e-007
-0.14494,0.12979,0.98089,-1.4494,0.25959,0.98089,1,4.5e-008,6.5e-008,2.15e-007
0.019091,0.17433,0.9845,0.19091,0.34865,0.9845,1,3.5e-008,8.5e-008,2.15e-007
0.021577,0.16296,0.9864,0.21577,0.32592,0.9864,1,4.5e-008,8.5e-008,2.15e-007
0.97493,0.19748,0.10251,9.7493,0.39495,0.10251,1,3.5e-008,9.5e-008,2.15e-007
0.11803,0.13698,0.98352,1.1803,0.27395,0.98352,1,4.5e-008,9.5e-008,2.15e-007
-0.093723,0.99247,-0.078885,-0.93723,1.9849,-0.078885,1,4.5e-008,5.5e-008,2.15e-007
-0.19858,0.071539,0.97747,-1.9858,0.14308,0.97747,1,5.5e-008,6.5e-008,2.15e-007
0.74998,-0.304,0.58747,7.4998,-0.608,0.58747,1,5.5e-008,5.5e-008,2.15e-007
-0.11231,0.10595,0.98801,-1.1231,0.2119,0.98801,1,5.5e-008,7.5e-008,2.15e-007
0.031804,0.11164,0.99324,0.31804,0.22327,0.99324,1,5.5e-008,8.5e-008,2.15e-007
0.16254,0.074666,0.98387,1.6254,0.14933,0.98387,1,5.5e-008,9.5e-008,2.15e-007
0.17963,0.093743,0.97926,1.7963,0.18749,0.97926,1,4.5e-008,1.05e-007,2.15e-007
0.22708,0.026233,0.97352,2.2708,0.052466,0.97352,1,5.5e-008,1.05e-007,2.15e-007
-0.24982,-0.041265,0.96741,-2.4982,-0.082531,0.96741,1,6.5e-008,6.5e-008,2.15e-007
0.11971,-0.73356,0.669,1.1971,-1.4671,0.669,1,6.5e-008,5.5e-008,2.15e-007
-0.14787,-0.02766,0.98862,-1.4787,-0.055321,0.98862,1,6.5e-008,7.5e-008,2.15e-007
0.060227,-0.037764,0.99747,0.60227,-0.075527,0.99747,1,6.5e-008,8.5e-008,2.15e-007
0.22727,-0.07857,0.97066,2.2727,-0.15714,0.97066,1,6.5e-008,9.5e-008,2.15e-007
0.27563,-0.10349,0.95568,2.7563,-0.20698,0.95568,1,6.5e-008,1.05e-007,2.15e-007
-0.15185,-0.34149,0.92754,-1.5185,-0.68297,0.92754,1,7.5e-008,7.5e-008,2.15e-007
-0.26441,-0.22113,0.93872,-2.6441,-0.44226,0.93872,1,7.5e-008,6.5e-008,2.15e-007
0.13379,-0.4514,0.88224,1.3379,-0.90279,0.88224,1,7.5e-008,8.5e-008,2.15e-007
0.29557,-0.39527,0.86972,2.9557,-0.79054,0.86972,1,7.5e-008,9.5e-008,2.15e-007
0.25271,0.90538,-0.34121,2.5271,1.8108,-0.34121,1,8.5e-008,7.5e-008,2.15e-007
0.10273,-0.99164,0.078019,1.0273,-1.9833,0.078019,1,8.5e-008,6.5e-008,2.15e-007
0.21261,-0.97181,-0.10191,2.1261,-1.9436,-0.10191,1,8.5e-008,8.5e-008,2.15e-007
0.12333,-0.15948,-0.97947,1.2333,-0.31895,-0.97947,1,8.5e-008,9.5e-008,2.15e-007
0.27988,-0.35484,-0.89205,2.7988,-0.70968,-0.89205,1,9.5e-008,7.5e-008,2.15e-007
0.29844,-0.27291,-0.91458,2.9844,-0.54583,-0.91458,1,9.5e-008,6.5e-008,2.15e-007
0.085995,-0.37045,-0.92486,0.85995,-0.7409,-0.92486,1,9.5e-008,8.5e-008,2.15e-007
-0.18171,-0.27468,-0.94421,-1.8171,-0.54935,-0.94421,1,9.5e-008,9.5e-008,2.15e-007
0.61066,-0.75098,-0.25123,6.1066,-1.502,-0.25123,1,9.5e-008,5.5e-008,2.15e-007
0.26858,-0.08168,-0.95979,2.6858,-0.16336,-0.95979,1,1.05e-007,6.5e-008,2.15e-007
-0.24136,-0.68161,-0.69076,-2.4136,-1.3632,-0.69076,1,1.05e-007,5.5e-008,2.15e-007
0.20406,-0.046072,-0.97787,2.0406,-0.092144,-0.97787,1,1.05e-007,7.5e-008,2.15e-007
0.028774,-0.0062812,-0.99957,0.28774,-0.012562,-0.99957,1,1.05e-007,8.5e-008,2.15e-007
-0.16325,-0.0057349,-0.98657,-1.6325,-0.01147,-0.98657,1,1.05e-007,9.5e-008,2.15e-007
-0.27059,-0.17518,-0.94662,-2.7059,-0.35036,-0.94662,1,9.5e-008,1.05e-007,2.15e-007
-0.24863,-0.024679,-0.96828,-2.4863,-0.049358,-0.96828,1,1.05e-007,1.05e-007,2.15e-007
0.21616,0.042933,-0.97541,2.1616,0.085865,-0.97541,1,1.15e-007,6.5e-008,2.15e-007
0.70458,-0.67213,0.22763,7.0458,-1.3443,0.22763,1,1.15e-007,5.5e-008,2.15e-007
0.14305,0.092089,-0.98542,1.4305,0.18418,-0.98542,1,1.15e-007,7.5e-008,2.15e-007
0.011739,0.12334,-0.99229,0.11739,0.24669,-0.99229,1,1.15e-007,8.5e-008,2.15e-007
-0.12215,0.11201,-0.98617,-1.2215,0.22402,-0.98617,1,1.15e-007,9.5e-008,2.15e-007
-0.19708,0.077157,-0.97735,-1.9708,0.15431,-0.97735,1,1.15e-007,1.05e-007,2.15e-007
0.10351,0.14559,-0.98391,1.0351,0.29119,-0.98391,1,1.25e-007,7.5e-008,2.15e-007
0.16598,0.1073,-0.98027,1.6598,0.2146,-0.98027,1,1.25e-007,6.5e-008,2.15e-007
0.0083697,0.16693,-0.98593,0.083697,0.33386,-0.98593,1,1.25e-007,8.5e-008,2.15e-007
-0.085203,0.15754,-0.98383,-0.85203,0.31508,-0.98383,1,1.25e-007,9.5e-008,2.15e-007
0.043344,-0.90103,0.43158,0.43344,-1.8021,0.43158,1,3.5e-008,6.5e-008,2.25e-007
0.71949,0.39464,-0.57148,7.1949,0.78928,-0.57148,1,3.5e-008,7.5e-008,2.25e-007
-0.054258,0.14864,0.9874,-0.54258,0.29729,0.9874,1,4.5e-008,7.5e-008,2.25e-007
-0.11672,0.12782,0.9849,-1.1672,0.25565,0.9849,1,4.5e-008,6.5e-008,2.25e-007
0.032892,0.16053,0.98648,0.32892,0.32106,0.98648,1,3.5e-008,8.5e-008,2.25e-007
0.04008,0.14869,0.98807,0.4008,0.29738,0.98807,1,4.5e-008,8.5e-008,2.25e-007
0.34163,0.37233,-0.86294,3.4163,0.74465,-0.86294,1,3.5e-008,9.5e-008,2.25e-007
0.12892,0.11973,0.9844,1.2892,0.23945,0.9844,1,4.5e-008,9.5e-008,2.25e-007
-0.50192,-0.47848,-0.72051,-5.0192,-0.95695,-0.72051,1,4.5e-008,5.5e-008,2.25e-007
-0.16313,0.077399,0.98356,-1.6313,0.1548,0.98356,1,5.5e-008,6.5e-008,2.25e-007
-0.65329,0.7514,-0.092777,-6.5329,1.5028,-0.092777,1,5.5e-008,5.5e-008,2.25e-007
-0.074694,0.10342,0.99183,-0.74694,0.20684,0.99183,1,5.5e-008,7.5e-008,2.25e-007
0.063479,0.097094,0.99325,0.63479,0.19419,0.99325,1,5.5e-008,8.5e-008,2.25e-007
0.17987,0.053841,0.98222,1.7987,0.10768,0.98222,1,5.5e-008,9.5e-008,2.25e-007
0.18666,0.075125,0.97955,1.8666,0.15025,0.97955,1,4.5e-008,1.05e-007,2.25e-007
0.23391,0.0067386,0.97224,2.3391,0.013477,0.97224,1,5.5e-008,1.05e-007,2.25e-007
-0.20358,-0.020205,0.97885,-2.0358,-0.04041,0.97885,1,6.5e-008,6.5e-008,2.25e-007
0.95517,0.27244,0.11589,9.5517,0.54488,0.11589,1,6.5e-008,5.5e-008,2.25e-007
-0.084902,-0.015428,0.99627,-0.84902,-0.030857,0.99627,1,6.5e-008,7.5e-008,2.25e-007
0.12183,-0.047516,0.99141,1.2183,-0.095033,0.99141,1,6.5e-008,8.5e-008,2.25e-007
0.2597,-0.10222,0.96026,2.597,-0.20443,0.96026,1,6.5e-008,9.5e-008,2.25e-007
0.28685,-0.12557,0.94971,2.8685,-0.25115,0.94971,1,6.5e-008,1.05e-007,2.25e-007
-0.039895,-0.29783,0.95378,-0.39895,-0.59567,0.95378,1,7.5e-008,7.5e-008,2.25e-007
-0.20236,-0.18221,0.96221,-2.0236,-0.36443,0.96221,1,7.5e-008,6.5e-008,2.25e-007
0.27052,-0.42761,0.86254,2.7052,-0.85522,0.86254,1,7.5e-008,8.5e-008,2.25e-007
0.36412,-0.40639,0.83801,3.6412,-0.81278,0.83801,1,7.5e-008,9.5e-008,2.25e-007
-0.26231,-0.76062,0.59384,-2.6231,-1.5212,0.59384,1,8.5e-008,7.5e-008,2.25e-007
-0.34585,0.34145,-0.87396,-3.4585,0.6829,-0.87396,1,8.5e-008,6.5e-008,2.25e-007
0.45524,-0.88408,-0.10568,4.5524,-1.7682,-0.10568,1,8.5e-008,8.5e-008,2.25e-007
-0.1644,0.98545,0.043156,-1.644,1.9709,0.043156,1,8.5e-008,9.5e-008,2.25e-007
0.35005,-0.36679,-0.86194,3.5005,-0.73358,-0.86194,1,9.5e-008,7.5e-008,2.25e-007
0.32394,-0.29346,-0.89941,3.2394,-0.58692,-0.89941,1,9.5e-008,6.5e-008,2.25e-007
0.21254,-0.35004,-0.9123,2.1254,-0.70009,-0.9123,1,9.5e-008,8.5e-008,2.25e-007
-0.085235,-0.23487,-0.96828,-0.85235,-0.46975,-0.96828,1,9.5e-008,9.5e-008,2.25e-007
0.05591,-0.17989,0.9821,0.5591,-0.35978,0.9821,1,9.5e-008,5.5e-008,2.25e-007
0.28031,-0.10395,-0.95427,2.8031,-0.20791,-0.95427,1,1.05e-007,6.5e-008,2.25e-007
0.29289,0.12212,0.94832,2.9289,0.24424,0.94832,1,1.05e-007,5.5e-008,2.25e-007
0.23735,-0.069124,-0.96896,2.3735,-0.13825,-0.96896,1,1.05e-007,7.5e-008,2.25e-007
0.087114,-0.01475,-0.99609,0.87114,-0.029501,-0.99609,1,1.05e-007,8.5e-008,2.25e-007
-0.10597,0.0058251,-0.99435,-1.0597,0.01165,-0.99435,1,1.05e-007,9.5e-008,2.25e-007
-0.21506,-0.13974,-0.96655,-2.1506,-0.27947,-0.96655,1,9.5e-008,1.05e-007,2.25e-007
-0.20515,-0.0056292,-0.97871,-2.0515,-0.011258,-0.97871,1,1.05e-007,1.05e-007,2.25e-007
0.22342,0.023519,-0.97444,2.2342,0.047038,-0.97444,1,1.15e-007,6.5e-008,2.25e-007
0.97886,0.18911,-0.077944,9.7886,0.37822,-0.077944,1,1.15e-007,5.5e-008,2.25e-007
0.16091,0.072013,-0.98434,1.6091,0.14403,-0.98434,1,1.15e-007,7.5e-008,2.25e-007
0.042454,0.10999,-0.99303,0.42454,0.21998,-0.99303,1,1.15e-007,8.5e-008,2.25e-007
-0.086618,0.10972,-0.99018,-0.86618,0.21944,-0.99018,1,1.15e-007,9.5e-008,2.25e-007
-0.16294,0.082337,-0.9832,-1.6294,0.16467,-0.9832,1,1.15e-007,1.05e-007,2.25e-007
0.11479,0.12881,-0.985,1.1479,0.25762,-0.985,1,1.25e-007,7.5e-008,2.25e-007
0.1736,0.088952,-0.98079,1.736,0.1779,-0.98079,1,1.25e-007,6.5e-008,2.25e-007
0.026726,0.15331,-0.98782,0.26726,0.30662,-0.98782,1,1.25e-007,8.5e-008,2.25e-007
-0.061241,0.14956,-0.98685,-0.61241,0.29912,-0.98685,1,1.25e-007,9.5e-008,2.25e-007
-0.82173,-0.52516,-0.22129,-8.2173,-1.0503,-0.22129,1,3.5e-008,6.5e-008,2.35e-007
-0.82896,0.55242,-0.087481,-8.2896,1.1048,-0.087481,1,3.5e-008,7.5e-008,2.35e-007
-0.02868,0.14064,0.98964,-0.2868,0.28128,0.98964,1,4.5e-008,7.5e-008,2.35e-007
0.15845,-0.84663,-0.50805,1.5845,-1.6933,-0.50805,1,4.5e-008,6.5e-008,2.35e-007
0.78978,-0.1482,-0.59521,7.8978,-0.29641,-0.59521,1,3.5e-008,8.5e-008,2.35e-007
0.060327,0.13455,0.98907,0.60327,0.2691,0.98907,1,4.5e-008,8.5e-008,2.35e-007
0.45819,-0.4559,-0.76303,4.5819,-0.91181,-0.76303,1,3.5e-008,9.5e-008,2.35e-007
0.14275,0.1026,0.98443,1.4275,0.20521,0.98443,1,4.5e-008,9.5e-008,2.35e-007
-0.034186,0.099572,0.99444,-0.34186,0.19914,0.99444,1,5.5e-008,7.5e-008,2.35e-007
-0.12505,0.083202,0.98866,-1.2505,0.1664,0.98866,1,5.5e-008,6.5e-008,2.35e-007
0.098407,0.080571,0.99188,0.98407,0.16114,0.99188,1,5.5e-008,8.5e-008,2.35e-007
0.20175,0.031336,0.97894,2.0175,0.062673,0.97894,1,5.5e-008,9.5e-008,2.35e-007
-0.013701,-0.004856,0.99989,-0.13701,-0.0097121,0.99989,1,6.5e-008,7.5e-008,2.35e-007
-0.15017,0.0011618,0.98866,-1.5017,0.0023236,0.98866,1,6.5e-008,6.5e-008,2.35e-007
0.19012,-0.059877,0.97993,1.9012,-0.11975,0.97993,1,6.5e-008,8.5e-008,2.35e-007
0.30028,-0.12815,0.9452,3.0028,-0.25629,0.9452,1,6.5e-008,9.5e-008,2.35e-007
0.091143,-0.24158,0.96609,0.91143,-0.48317,0.96609,1,7.5e-008,7.5e-008,2.35e-007
-0.18604,-0.82456,-0.53432,-1.8604,-1.6491,-0.53432,1,7.5e-008,6.5e-008,2.35e-007
0.4133,-0.38661,0.82445,4.133,-0.77321,0.82445,1,7.5e-008,8.5e-008,2.35e-007
0.44555,-0.40929,0.79622,4.4555,-0.81859,0.79622,1,7.5e-008,9.5e-008,2.35e-007
-0.3704,0.41342,-0.8318,-3.704,0.82684,-0.8318,1,8.5e-008,7.5e-008,2.35e-007
0.0048548,0.4003,-0.91637,0.048548,0.80061,-0.91637,1,8.5e-008,6.5e-008,2.35e-007
-0.79585,0.47719,0.37271,-7.9585,0.95438,0.37271,1,8.5e-008,8.5e-008,2.35e-007
-0.12423,0.9348,0.33273,-1.2423,1.8696,0.33273,1,8.5e-008,9.5e-008,2.35e-007
0.43157,-0.37208,-0.82177,4.3157,-0.74417,-0.82177,1,9.5e-008,7.5e-008,2.35e-007
-0.60885,-0.65578,0.44639,-6.0885,-1.3116,0.44639,1,9.5e-008,6.5e-008,2.35e-007
0.34715,-0.31751,-0.88243,3.4715,-0.63501,-0.88243,1,9.5e-008,8.5e-008,2.35e-007
0.029323,-0.18691,-0.98194,0.29323,-0.37383,-0.98194,1,9.5e-008,9.5e-008,2.35e-007
0.27793,-0.094744,-0.95592,2.7793,-0.18949,-0.95592,1,1.05e-007,7.5e-008,2.35e-007
0.30112,-0.12815,-0.94494,3.0112,-0.2563,-0.94494,1,1.05e-007,6.5e-008,2.35e-007
0.15169,-0.026141,-0.98808,1.5169,-0.052282,-0.98808,1,1.05e-007,8.5e-008,2.35e-007
-0.041351,0.015717,-0.99902,-0.41351,0.031433,-0.99902,1,1.05e-007,9.5e-008,2.35e-007
0.18285,0.050456,-0.98184,1.8285,0.10091,-0.98184,1,1.15e-007,7.5e-008,2.35e-007
0.23621,0.0030629,-0.9717,2.3621,0.0061259,-0.9717,1,1.15e-007,6.5e-008,2.35e-007
0.076044,0.094975,-0.99257,0.76044,0.18995,-0.99257,1,1.15e-007,8.5e-008,2.35e-007
-0.048578,0.10646,-0.99313,-0.48578,0.21293,-0.99313,1,1.15e-007,9.5e-008,2.35e-007
